0.3072,0.1197,0.5905
0.3073,0.1195,0.5905
0.3073,0.1193,0.5906
0.3074,0.1189,0.5907
0.3075,0.1186,0.5907
0.3075,0.1182,0.5908
0.3076,0.1178,0.5909
0.3077,0.1174,0.5910
0.3078,0.1169,0.5911
0.3079,0.1164,0.5912
0.3080,0.1159,0.5913
0.3081,0.1154,0.5914
0.3083,0.1149,0.5915
0.3084,0.1143,0.5916
0.3085,0.1137,0.5917
0.3087,0.1131,0.5918
0.3088,0.1125,0.5919
0.3089,0.1119,0.5920
0.3091,0.1113,0.5920
0.3092,0.1107,0.5921
0.3094,0.1101,0.5922
0.3095,0.1094,0.5923
0.3097,0.1088,0.5924
0.3098,0.1081,0.5925
0.3100,0.1075,0.5926
0.3101,0.1068,0.5927
0.3102,0.1062,0.5928
0.3104,0.1057,0.5929
0.3105,0.1051,0.5929
0.3106,0.1046,0.5930
0.3107,0.1041,0.5931
0.3108,0.1036,0.5931
0.3109,0.1032,0.5932
0.3110,0.1027,0.5933
0.3111,0.1024,0.5933
0.3112,0.1021,0.5933
0.3112,0.1019,0.5934
0.3112,0.1017,0.5934
0.3113,0.1017,0.5934
0.3113,0.1017,0.5934
0.3112,0.1017,0.5934
0.3112,0.1017,0.5934
0.3112,0.1017,0.5934
0.3112,0.1018,0.5934
0.3112,0.1018,0.5934
0.3112,0.1018,0.5934
0.3112,0.1019,0.5934
0.3112,0.1019,0.5934
0.3112,0.1020,0.5934
0.3112,0.1020,0.5933
0.3112,0.1021,0.5933
0.3111,0.1022,0.5933
0.3111,0.1023,0.5933
0.3111,0.1024,0.5933
0.3111,0.1025,0.5933
0.3111,0.1026,0.5933
0.3110,0.1026,0.5933
0.3110,0.1027,0.5932
0.3110,0.1028,0.5932
0.3110,0.1029,0.5932
0.3110,0.1030,0.5932
0.3109,0.1031,0.5932
0.3109,0.1032,0.5932
0.3109,0.1032,0.5932
0.3109,0.1033,0.5932
0.3109,0.1034,0.5932
0.3109,0.1035,0.5932
0.3108,0.1036,0.5931
0.3108,0.1036,0.5931
0.3108,0.1037,0.5931
0.3108,0.1038,0.5931
0.3108,0.1039,0.5931
0.3107,0.1040,0.5931
0.3107,0.1041,0.5931
0.3107,0.1043,0.5930
0.3106,0.1044,0.5930
0.3106,0.1046,0.5930
0.3106,0.1048,0.5930
0.3105,0.1050,0.5929
0.3105,0.1052,0.5929
0.3104,0.1054,0.5929
0.3104,0.1057,0.5929
0.3103,0.1060,0.5928
0.3102,0.1063,0.5928
0.3102,0.1066,0.5927
0.3101,0.1070,0.5927
0.3100,0.1074,0.5926
0.3099,0.1078,0.5926
0.3098,0.1082,0.5925
0.3097,0.1086,0.5924
0.3096,0.1090,0.5924
0.3095,0.1095,0.5923
0.3094,0.1099,0.5923
0.3093,0.1103,0.5922
0.3092,0.1108,0.5921
0.3091,0.1112,0.5921
0.3090,0.1116,0.5920
0.3089,0.1121,0.5919
0.3088,0.1126,0.5919
0.3087,0.1130,0.5918
0.3086,0.1134,0.5917
0.3085,0.1138,0.5917
0.3084,0.1142,0.5916
0.3083,0.1145,0.5916
0.3082,0.1147,0.5915
0.3082,0.1150,0.5915
0.3082,0.1151,0.5915
0.3081,0.1152,0.5915
0.3081,0.1153,0.5914
