-0.0003,-0.4484,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4474,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4458,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4435,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4405,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4368,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4325,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4276,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4220,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4158,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4089,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.4015,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.3934,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.3848,-0.0004,0.0000,0.0000,0.0000
-0.0003,-0.3756,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.3658,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.3554,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.3446,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.3332,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.3213,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.3089,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.2961,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.2828,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.2691,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.2550,-0.0003,0.0000,0.0000,0.0000
-0.0003,-0.2405,-0.0002,0.0000,0.0000,0.0000
-0.0003,-0.2257,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.2105,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.1950,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.1792,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.1631,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.1468,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.1303,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.1136,-0.0002,0.0000,0.0000,0.0000
-0.0002,-0.0967,-0.0001,0.0000,0.0000,0.0000
-0.0002,-0.0796,-0.0001,0.0000,0.0000,0.0000
-0.0002,-0.0625,-0.0001,0.0000,0.0000,0.0000
-0.0002,-0.0452,-0.0001,0.0000,0.0000,0.0000
-0.0002,-0.0279,-0.0001,0.0000,0.0000,0.0000
-0.0002,-0.0106,-0.0001,0.0000,0.0000,0.0000
-0.0002,0.0068,-0.0001,0.0000,0.0000,0.0000
-0.0002,0.0242,-0.0000,0.0000,0.0000,0.0000
-0.0002,0.0415,-0.0000,0.0000,0.0000,0.0000
-0.0002,0.0588,-0.0000,0.0000,0.0000,0.0000
-0.0002,0.0760,-0.0000,0.0000,0.0000,0.0000
-0.0001,0.0930,0.0000,0.0000,0.0000,0.0000
-0.0001,0.1100,0.0000,0.0000,0.0000,0.0000
-0.0001,0.1267,0.0000,0.0000,0.0000,0.0000
