-0.4030,-0.1142,-0.6747,-0.0323,-0.0479,-0.0036,0.0014
-0.3884,-0.1073,-0.6500,-0.0302,-0.0461,-0.0033,0.0014
-0.3736,-0.1007,-0.6248,-0.0280,-0.0444,-0.0029,0.0015
-0.3573,-0.0956,-0.5973,-0.0258,-0.0423,-0.0027,0.0014
-0.3409,-0.0900,-0.5698,-0.0243,-0.0403,-0.0024,0.0012
-0.3237,-0.0843,-0.5410,-0.0221,-0.0381,-0.0021,0.0011
-0.3064,-0.0788,-0.5117,-0.0200,-0.0362,-0.0017,0.0012
-0.2883,-0.0715,-0.4813,-0.0186,-0.0339,-0.0017,0.0011
-0.2705,-0.0677,-0.4517,-0.0166,-0.0318,-0.0012,0.0009
-0.2508,-0.0613,-0.4185,-0.0146,-0.0294,-0.0010,0.0009
-0.2313,-0.0569,-0.3858,-0.0132,-0.0272,-0.0008,0.0009
-0.2115,-0.0503,-0.3531,-0.0113,-0.0246,-0.0006,0.0006
-0.1913,-0.0451,-0.3190,-0.0099,-0.0223,-0.0004,0.0006
-0.1710,-0.0393,-0.2850,-0.0091,-0.0200,-0.0005,0.0006
-0.1502,-0.0353,-0.2502,-0.0075,-0.0176,-0.0002,0.0006
-0.1291,-0.0296,-0.2151,-0.0066,-0.0151,-0.0003,0.0005
-0.1078,-0.0250,-0.1793,-0.0051,-0.0126,-0.0001,0.0004
-0.0863,-0.0193,-0.1437,-0.0042,-0.0101,-0.0001,0.0003
-0.0648,-0.0144,-0.1077,-0.0033,-0.0076,-0.0001,0.0003
-0.0430,-0.0091,-0.0715,-0.0023,-0.0050,-0.0001,0.0001
-0.0211,-0.0042,-0.0351,-0.0014,-0.0024,-0.0001,0.0000
0.0008,0.0012,0.0012,-0.0008,0.0001,-0.0001,-0.0000
0.0226,0.0062,0.0375,0.0001,0.0026,-0.0001,-0.0001
0.0430,0.0115,0.0716,0.0007,0.0049,-0.0002,-0.0001
0.0662,0.0167,0.1101,0.0016,0.0076,-0.0002,-0.0002
0.0879,0.0220,0.1461,0.0024,0.0101,-0.0002,-0.0003
0.1094,0.0273,0.1820,0.0032,0.0126,-0.0002,-0.0004
0.1308,0.0326,0.2175,0.0039,0.0151,-0.0002,-0.0005
0.1499,0.0373,0.2492,0.0046,0.0173,-0.0002,-0.0005
0.1729,0.0430,0.2875,0.0054,0.0200,-0.0003,-0.0006
0.1936,0.0481,0.3219,0.0061,0.0224,-0.0003,-0.0007
0.2140,0.0531,0.3559,0.0069,0.0248,-0.0003,-0.0007
0.2341,0.0581,0.3893,0.0076,0.0271,-0.0003,-0.0008
0.2538,0.0630,0.4221,0.0083,0.0294,-0.0004,-0.0009
0.2732,0.0678,0.4542,0.0090,0.0316,-0.0004,-0.0009
0.2921,0.0725,0.4857,0.0097,0.0338,-0.0004,-0.0010
0.3106,0.0771,0.5165,0.0103,0.0359,-0.0004,-0.0011
0.3286,0.0816,0.5465,0.0110,0.0380,-0.0004,-0.0011
0.3459,0.0859,0.5752,0.0117,0.0400,-0.0004,-0.0012
0.3632,0.0903,0.6039,0.0123,0.0420,-0.0005,-0.0012
0.3796,0.0943,0.6313,0.0130,0.0439,-0.0005,-0.0013
0.3955,0.0984,0.6577,0.0136,0.0458,-0.0005,-0.0014
0.4108,0.1023,0.6832,0.0142,0.0476,-0.0005,-0.0014
0.4255,0.1061,0.7075,0.0149,0.0493,-0.0004,-0.0014
0.4395,0.1097,0.7309,0.0155,0.0509,-0.0005,-0.0015
0.4529,0.1132,0.7531,0.0161,0.0525,-0.0004,-0.0015
0.4655,0.1167,0.7742,0.0167,0.0539,-0.0004,-0.0016
0.4775,0.1199,0.7941,0.0174,0.0553,-0.0004,-0.0016
0.4887,0.1230,0.8128,0.0180,0.0567,-0.0003,-0.0017
0.4992,0.1261,0.8302,0.0186,0.0579,-0.0003,-0.0017
0.5089,0.1289,0.8465,0.0193,0.0590,-0.0002,-0.0017
0.5179,0.1317,0.8614,0.0199,0.0601,-0.0002,-0.0018
0.5260,0.1342,0.8750,0.0207,0.0611,-0.0000,-0.0018
0.5334,0.1367,0.8873,0.0213,0.0620,0.0000,-0.0018
0.5399,0.1392,0.8982,0.0218,0.0628,0.0001,-0.0018
0.5456,0.1413,0.9078,0.0228,0.0634,0.0003,-0.0019
0.5505,0.1436,0.9160,0.0235,0.0641,0.0004,-0.0019
0.5544,0.1457,0.9225,0.0241,0.0646,0.0005,-0.0019
0.5576,0.1475,0.9280,0.0249,0.0650,0.0006,-0.0019
0.5600,0.1491,0.9320,0.0255,0.0653,0.0007,-0.0019
0.5614,0.1505,0.9346,0.0264,0.0655,0.0010,-0.0019
0.5620,0.1518,0.9357,0.0272,0.0656,0.0011,-0.0019
0.5618,0.1525,0.9354,0.0275,0.0657,0.0012,-0.0020
0.5607,0.1532,0.9338,0.0285,0.0656,0.0014,-0.0020
0.5587,0.1538,0.9307,0.0290,0.0653,0.0016,-0.0019
0.5559,0.1546,0.9262,0.0296,0.0651,0.0017,-0.0019
0.5523,0.1550,0.9201,0.0301,0.0648,0.0019,-0.0020
0.5478,0.1549,0.9129,0.0306,0.0643,0.0021,-0.0019
0.5426,0.1549,0.9043,0.0312,0.0638,0.0022,-0.0020
0.5365,0.1545,0.8941,0.0317,0.0632,0.0024,-0.0020
0.5295,0.1541,0.8828,0.0322,0.0624,0.0025,-0.0019
0.5216,0.1532,0.8700,0.0326,0.0615,0.0027,-0.0018
0.5131,0.1523,0.8559,0.0327,0.0606,0.0028,-0.0018
0.5038,0.1511,0.8408,0.0333,0.0595,0.0030,-0.0017
0.4939,0.1492,0.8240,0.0335,0.0586,0.0032,-0.0018
0.4829,0.1476,0.8063,0.0338,0.0572,0.0034,-0.0016
0.4715,0.1456,0.7874,0.0339,0.0560,0.0034,-0.0016
0.4593,0.1431,0.7672,0.0338,0.0546,0.0036,-0.0016
0.4464,0.1400,0.7458,0.0336,0.0531,0.0036,-0.0016
0.4329,0.1373,0.7234,0.0336,0.0516,0.0037,-0.0015
0.4187,0.1335,0.7000,0.0335,0.0500,0.0039,-0.0015
0.4040,0.1303,0.6755,0.0330,0.0483,0.0039,-0.0014
0.3885,0.1263,0.6500,0.0324,0.0464,0.0039,-0.0013
0.3727,0.1222,0.6235,0.0318,0.0447,0.0038,-0.0014
0.3563,0.1170,0.5963,0.0310,0.0427,0.0039,-0.0013
0.3395,0.1120,0.5683,0.0303,0.0408,0.0038,-0.0013
0.3220,0.1074,0.5392,0.0292,0.0387,0.0037,-0.0012
0.3042,0.1016,0.5096,0.0283,0.0366,0.0037,-0.0011
0.2860,0.0961,0.4792,0.0271,0.0345,0.0036,-0.0011
0.2673,0.0905,0.4481,0.0258,0.0322,0.0034,-0.0009
0.2484,0.0839,0.4163,0.0243,0.0300,0.0033,-0.0010
0.2289,0.0778,0.3838,0.0228,0.0277,0.0031,-0.0009
0.2094,0.0707,0.3511,0.0210,0.0254,0.0028,-0.0008
0.1894,0.0640,0.3177,0.0194,0.0229,0.0027,-0.0007
0.1693,0.0571,0.2839,0.0175,0.0205,0.0024,-0.0006
0.1489,0.0498,0.2497,0.0156,0.0181,0.0021,-0.0006
0.1282,0.0427,0.2152,0.0137,0.0155,0.0019,-0.0005
0.1075,0.0355,0.1803,0.0116,0.0130,0.0016,-0.0004
0.0866,0.0283,0.1452,0.0096,0.0105,0.0013,-0.0003
0.0687,0.0221,0.1151,0.0078,0.0083,0.0010,-0.0003
0.0444,0.0138,0.0743,0.0053,0.0054,0.0007,-0.0002
0.0232,0.0065,0.0387,0.0032,0.0028,0.0004,-0.0001
0.0020,-0.0009,0.0031,0.0011,0.0002,0.0001,-0.0000
-0.0193,-0.0081,-0.0326,-0.0011,-0.0023,-0.0002,0.0001
-0.0405,-0.0154,-0.0683,-0.0032,-0.0049,-0.0005,0.0002
-0.0617,-0.0227,-0.1038,-0.0053,-0.0075,-0.0008,0.0002
-0.0828,-0.0299,-0.1392,-0.0075,-0.0100,-0.0011,0.0003
-0.1037,-0.0371,-0.1743,-0.0096,-0.0125,-0.0014,0.0004
-0.1245,-0.0441,-0.2093,-0.0116,-0.0151,-0.0017,0.0005
-0.1451,-0.0512,-0.2438,-0.0137,-0.0176,-0.0020,0.0005
-0.1655,-0.0581,-0.2781,-0.0158,-0.0201,-0.0023,0.0006
-0.1856,-0.0650,-0.3119,-0.0177,-0.0225,-0.0026,0.0007
-0.2055,-0.0717,-0.3453,-0.0197,-0.0249,-0.0028,0.0008
-0.2251,-0.0783,-0.3782,-0.0216,-0.0272,-0.0031,0.0008
-0.2443,-0.0847,-0.4105,-0.0235,-0.0296,-0.0034,0.0009
-0.2632,-0.0911,-0.4421,-0.0253,-0.0319,-0.0036,0.0010
-0.2817,-0.0972,-0.4732,-0.0271,-0.0341,-0.0039,0.0010
-0.2999,-0.1032,-0.5036,-0.0288,-0.0363,-0.0041,0.0011
-0.3175,-0.1089,-0.5331,-0.0304,-0.0384,-0.0043,0.0012
-0.3347,-0.1146,-0.5619,-0.0320,-0.0405,-0.0045,0.0012
-0.3514,-0.1200,-0.5899,-0.0335,-0.0425,-0.0047,0.0013
-0.3676,-0.1252,-0.6170,-0.0349,-0.0444,-0.0049,0.0014
-0.3832,-0.1300,-0.6432,-0.0363,-0.0463,-0.0051,0.0014
-0.3983,-0.1348,-0.6685,-0.0375,-0.0481,-0.0052,0.0015
-0.4126,-0.1393,-0.6924,-0.0387,-0.0498,-0.0053,0.0015
-0.4268,-0.1433,-0.7160,-0.0399,-0.0515,-0.0055,0.0016
-0.4400,-0.1475,-0.7382,-0.0408,-0.0531,-0.0056,0.0016
-0.4526,-0.1509,-0.7593,-0.0418,-0.0545,-0.0057,0.0016
-0.4647,-0.1545,-0.7793,-0.0424,-0.0560,-0.0057,0.0017
-0.4759,-0.1574,-0.7980,-0.0434,-0.0573,-0.0059,0.0017
-0.4864,-0.1603,-0.8157,-0.0439,-0.0585,-0.0059,0.0018
-0.4964,-0.1628,-0.8322,-0.0445,-0.0597,-0.0059,0.0018
-0.5056,-0.1648,-0.8475,-0.0448,-0.0608,-0.0059,0.0019
-0.5140,-0.1669,-0.8614,-0.0451,-0.0618,-0.0058,0.0019
-0.5216,-0.1678,-0.8742,-0.0453,-0.0625,-0.0059,0.0018
-0.5286,-0.1692,-0.8857,-0.0453,-0.0634,-0.0057,0.0019
-0.5347,-0.1693,-0.8958,-0.0451,-0.0640,-0.0056,0.0019
-0.5402,-0.1690,-0.9046,-0.0451,-0.0646,-0.0056,0.0020
-0.5449,-0.1695,-0.9123,-0.0446,-0.0652,-0.0054,0.0020
-0.5488,-0.1689,-0.9185,-0.0439,-0.0655,-0.0052,0.0020
-0.5518,-0.1680,-0.9234,-0.0434,-0.0657,-0.0051,0.0019
-0.5541,-0.1666,-0.9271,-0.0427,-0.0660,-0.0048,0.0020
-0.5555,-0.1653,-0.9291,-0.0414,-0.0660,-0.0045,0.0020
-0.5564,-0.1629,-0.9300,-0.0406,-0.0663,-0.0044,0.0022
-0.5559,-0.1612,-0.9293,-0.0394,-0.0658,-0.0041,0.0019
-0.5549,-0.1593,-0.9274,-0.0380,-0.0656,-0.0037,0.0019
-0.5531,-0.1564,-0.9239,-0.0372,-0.0654,-0.0035,0.0020
-0.5505,-0.1539,-0.9192,-0.0357,-0.0651,-0.0032,0.0020
-0.5468,-0.1497,-0.9133,-0.0348,-0.0644,-0.0031,0.0018
-0.5424,-0.1464,-0.9055,-0.0331,-0.0637,-0.0026,0.0018
-0.5373,-0.1428,-0.8965,-0.0314,-0.0631,-0.0024,0.0019
-0.5319,-0.1388,-0.8875,-0.0302,-0.0623,-0.0022,0.0018
-0.5246,-0.1342,-0.8748,-0.0280,-0.0614,-0.0017,0.0019
-0.5171,-0.1297,-0.8626,-0.0270,-0.0603,-0.0014,0.0016
-0.5085,-0.1252,-0.8477,-0.0246,-0.0593,-0.0010,0.0017
-0.4995,-0.1206,-0.8324,-0.0235,-0.0581,-0.0009,0.0017
-0.4895,-0.1168,-0.8156,-0.0214,-0.0569,-0.0004,0.0016
-0.4793,-0.1124,-0.7981,-0.0201,-0.0557,-0.0001,0.0017
-0.4676,-0.1064,-0.7785,-0.0180,-0.0542,0.0003,0.0017
-0.4554,-0.1008,-0.7578,-0.0168,-0.0527,0.0003,0.0016
-0.4426,-0.0971,-0.7368,-0.0142,-0.0511,0.0011,0.0014
-0.4290,-0.0911,-0.7137,-0.0131,-0.0494,0.0010,0.0015
-0.4147,-0.0855,-0.6899,-0.0119,-0.0477,0.0011,0.0014
-0.3994,-0.0817,-0.6647,-0.0103,-0.0457,0.0016,0.0011
-0.3842,-0.0774,-0.6388,-0.0086,-0.0440,0.0018,0.0012
-0.3679,-0.0728,-0.6114,-0.0075,-0.0422,0.0018,0.0013
-0.3512,-0.0682,-0.5837,-0.0063,-0.0401,0.0019,0.0011
-0.3340,-0.0634,-0.5548,-0.0053,-0.0382,0.0020,0.0012
-0.3161,-0.0585,-0.5252,-0.0043,-0.0360,0.0021,0.0010
-0.2977,-0.0544,-0.4944,-0.0032,-0.0339,0.0022,0.0010
-0.2789,-0.0492,-0.4630,-0.0031,-0.0318,0.0019,0.0010
-0.2595,-0.0463,-0.4308,-0.0022,-0.0295,0.0020,0.0008
-0.2397,-0.0410,-0.3980,-0.0018,-0.0272,0.0019,0.0008
-0.2197,-0.0376,-0.3647,-0.0009,-0.0249,0.0019,0.0007
-0.1992,-0.0334,-0.3305,-0.0008,-0.0226,0.0018,0.0007
-0.1784,-0.0306,-0.2959,-0.0003,-0.0202,0.0018,0.0006
-0.1573,-0.0262,-0.2610,-0.0003,-0.0178,0.0015,0.0005
-0.1359,-0.0225,-0.2253,-0.0002,-0.0154,0.0013,0.0004
-0.1144,-0.0189,-0.1897,0.0001,-0.0129,0.0012,0.0003
-0.0926,-0.0151,-0.1535,-0.0001,-0.0105,0.0010,0.0003
